customer_id,gender,age,senior_citizen,region,contract_type,tenure_months,internet_service,payment_method,paperless_billing,streaming_service,tech_support,online_security,monthly_charges,discount_percent,total_charges,support_tickets,satisfaction_score,churn,churn_reason
CUST-10532,Male,40,No,West,One Year,43,Fiber Optic,Electronic Check,Yes,No,No,No,73.28,4.24,3156.85,3,2.5,No,Retained
CUST-10533,Male,25,No,Midwest,Month-to-Month,23,DSL,Electronic Check,No,Yes,Yes,No,93.64,0.03,2188.6,4,3.2,Yes,Poor Support Experience
CUST-10534,Male,39,No,South,Month-to-Month,4,DSL,Electronic Check,Yes,Yes,Yes,No,69.53,3.69,309.23,1,2.4,Yes,No Long-Term Commitment
CUST-10535,Male,30,No,South,Two Year,26,DSL,Credit Card,Yes,Yes,No,No,71.12,9.0,1861.49,0,5.0,No,Retained
CUST-10536,Male,34,No,West,Month-to-Month,24,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,96.45,1.06,2335.79,5,2.5,Yes,Poor Support Experience
CUST-10537,Female,50,No,South,Month-to-Month,25,DSL,Bank Transfer,No,Yes,Yes,Yes,83.77,2.06,2138.76,4,4.1,No,Retained
CUST-10538,Female,65,Yes,South,Month-to-Month,1,Fiber Optic,Bank Transfer,Yes,No,Yes,Yes,98.25,1.92,93.0,3,2.3,Yes,Poor Support Experience
CUST-10539,Female,48,No,Northeast,One Year,12,Fiber Optic,Electronic Check,Yes,No,No,No,62.38,8.36,709.52,3,2.7,No,Retained
CUST-10540,Male,25,No,Midwest,Two Year,68,Fiber Optic,Credit Card,Yes,No,No,No,61.02,11.69,4194.9,2,4.3,No,Retained
CUST-10541,Male,48,No,West,Month-to-Month,12,Fiber Optic,Credit Card,Yes,No,No,Yes,78.8,3.74,927.06,2,3.3,Yes,No Long-Term Commitment
CUST-10542,Female,59,No,West,Two Year,53,Fiber Optic,Electronic Check,Yes,No,No,No,61.72,9.66,3247.0,1,2.8,No,Retained
CUST-10543,Male,33,No,West,Two Year,16,DSL,Electronic Check,Yes,Yes,No,Yes,79.41,5.58,1207.69,0,4.4,No,Retained
CUST-10544,Male,40,No,West,Month-to-Month,12,DSL,Credit Card,Yes,Yes,Yes,Yes,73.63,3.68,903.55,3,2.0,Yes,Competitor Offer
CUST-10545,Female,42,No,Midwest,Month-to-Month,18,DSL,Mailed Check,Yes,No,No,No,62.53,0.31,1068.79,2,4.7,No,Retained
CUST-10546,Female,31,No,Midwest,Month-to-Month,10,Fiber Optic,Electronic Check,Yes,Yes,Yes,No,91.51,2.44,888.84,1,3.5,No,Retained
CUST-10547,Male,51,No,South,Two Year,49,Fiber Optic,Electronic Check,Yes,Yes,No,No,78.05,13.83,3845.04,2,2.8,No,Retained
CUST-10548,Male,40,No,West,Month-to-Month,28,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,86.69,2.02,2452.59,1,4.3,No,Retained
CUST-10549,Male,48,No,West,One Year,17,None,Electronic Check,Yes,Yes,Yes,No,51.32,3.05,849.63,4,3.9,Yes,Competitor Offer
CUST-10550,Male,30,No,Northeast,Month-to-Month,7,DSL,Bank Transfer,Yes,No,No,Yes,66.69,0.69,462.13,2,3.5,Yes,No Long-Term Commitment
CUST-10551,Male,36,No,Midwest,One Year,23,DSL,Bank Transfer,Yes,Yes,No,Yes,76.47,4.91,1728.27,1,5.0,No,Retained
CUST-10552,Male,52,No,West,Month-to-Month,2,Fiber Optic,Mailed Check,Yes,No,Yes,No,82.49,0.56,145.79,0,5.0,No,Retained
CUST-10553,Male,37,No,South,One Year,15,DSL,Credit Card,Yes,No,No,No,73.7,8.4,1114.82,0,4.3,No,Retained
CUST-10554,Male,66,Yes,Midwest,Two Year,26,Fiber Optic,Bank Transfer,Yes,Yes,Yes,Yes,76.61,14.03,1974.3,5,3.6,No,Retained
CUST-10555,Female,36,No,South,One Year,35,DSL,Credit Card,Yes,Yes,No,Yes,74.36,3.71,2594.05,3,4.3,No,Retained
CUST-10556,Female,45,No,West,Two Year,55,None,Credit Card,No,Yes,No,No,28.89,7.17,1537.69,1,2.8,No,Retained
CUST-10557,Female,55,No,South,Month-to-Month,26,None,Credit Card,No,Yes,Yes,Yes,64.92,3.76,1727.57,1,4.0,Yes,No Long-Term Commitment
CUST-10558,Male,22,No,Midwest,One Year,22,DSL,Electronic Check,Yes,No,No,No,44.28,5.01,992.01,3,2.7,No,Retained
CUST-10559,Male,18,No,South,Month-to-Month,4,Fiber Optic,Credit Card,Yes,No,Yes,No,77.94,2.16,339.51,3,2.6,Yes,Poor Support Experience
CUST-10560,Male,21,No,West,Month-to-Month,7,None,Credit Card,Yes,No,No,Yes,38.07,3.73,311.65,4,3.1,Yes,Poor Support Experience
CUST-10561,Female,60,No,Northeast,Month-to-Month,30,DSL,Bank Transfer,Yes,Yes,No,No,73.93,1.91,2189.02,1,3.9,Yes,Competitor Offer
CUST-10562,Female,34,No,South,Month-to-Month,9,Fiber Optic,Bank Transfer,Yes,No,Yes,No,74.66,2.24,659.4,1,2.5,Yes,No Long-Term Commitment
CUST-10563,Female,78,Yes,West,Month-to-Month,19,Fiber Optic,Bank Transfer,No,No,Yes,Yes,79.91,2.38,1451.97,3,3.5,No,Retained
CUST-10564,Female,34,No,West,Two Year,71,Fiber Optic,Electronic Check,Yes,No,No,No,83.78,10.14,6058.29,0,3.8,No,Retained
CUST-10565,Male,45,No,South,Month-to-Month,27,Fiber Optic,Bank Transfer,No,No,No,Yes,82.55,3.35,2223.61,4,4.1,No,Retained
CUST-10566,Female,64,No,Midwest,One Year,44,Fiber Optic,Credit Card,Yes,No,Yes,No,69.91,8.34,3112.4,3,4.2,No,Retained
CUST-10567,Female,70,Yes,South,Month-to-Month,23,DSL,Bank Transfer,No,No,No,Yes,61.59,2.22,1373.23,3,2.6,Yes,No Long-Term Commitment
CUST-10568,Male,71,Yes,West,Month-to-Month,2,Fiber Optic,Mailed Check,No,No,Yes,No,99.77,2.89,234.41,3,4.0,Yes,Competitor Offer
CUST-10569,Female,59,No,West,Month-to-Month,6,Fiber Optic,Electronic Check,Yes,Yes,Yes,Yes,94.63,3.62,632.8,3,3.3,Yes,No Long-Term Commitment
CUST-10570,Female,56,No,Midwest,Two Year,61,DSL,Bank Transfer,Yes,No,No,Yes,49.89,13.58,3041.18,1,3.6,No,Retained
CUST-10571,Male,50,No,Midwest,Two Year,49,DSL,Electronic Check,Yes,Yes,Yes,No,64.82,8.42,3140.8,1,3.3,No,Retained
CUST-10572,Female,53,No,South,Two Year,56,DSL,Credit Card,Yes,Yes,No,Yes,65.93,7.67,3687.22,1,2.8,No,Retained
CUST-10573,Male,34,No,South,Two Year,69,Fiber Optic,Credit Card,Yes,No,No,Yes,63.75,14.85,4320.81,3,2.3,No,Retained
CUST-10574,Male,31,No,Midwest,Month-to-Month,19,None,Electronic Check,Yes,No,No,Yes,28.1,1.87,532.57,1,2.3,No,Retained
CUST-10575,Male,42,No,West,Month-to-Month,30,None,Bank Transfer,Yes,Yes,No,Yes,40.97,3.63,1257.83,0,4.0,No,Retained
CUST-10576,Female,40,No,Northeast,One Year,39,Fiber Optic,Electronic Check,No,Yes,No,No,72.95,6.53,2843.8,4,1.4,Yes,Poor Support Experience
CUST-10577,Male,36,No,Northeast,Month-to-Month,12,Fiber Optic,Electronic Check,Yes,Yes,No,No,91.7,3.58,1090.46,1,2.7,Yes,Price Too High
CUST-10578,Female,52,No,Northeast,Month-to-Month,15,DSL,Credit Card,No,No,No,Yes,61.09,0.55,934.81,0,4.5,No,Retained
CUST-10579,Female,55,No,West,Month-to-Month,14,DSL,Bank Transfer,Yes,No,No,No,55.55,3.4,798.84,1,4.9,No,Retained
CUST-10580,Female,43,No,West,One Year,11,None,Mailed Check,No,No,No,No,50.15,5.8,493.55,1,2.8,Yes,Competitor Offer
CUST-10581,Male,63,No,Midwest,One Year,42,DSL,Bank Transfer,Yes,No,Yes,No,78.68,4.68,3307.67,0,4.5,No,Retained
CUST-10582,Female,26,No,West,Month-to-Month,18,DSL,Bank Transfer,Yes,Yes,No,Yes,73.07,2.07,1400.52,0,3.8,Yes,Competitor Offer
CUST-10583,Female,39,No,South,Month-to-Month,3,DSL,Credit Card,No,No,No,No,50.79,3.12,105.64,3,2.8,Yes,Poor Support Experience
CUST-10584,Male,32,No,Northeast,One Year,8,Fiber Optic,Electronic Check,Yes,Yes,No,No,71.99,7.26,572.93,2,3.6,No,Retained
CUST-10585,Female,18,No,Northeast,One Year,27,Fiber Optic,Electronic Check,No,No,No,No,78.21,7.23,2179.63,2,3.0,No,Retained
CUST-10586,Female,41,No,West,Month-to-Month,22,Fiber Optic,Credit Card,Yes,No,No,No,72.2,1.82,1627.05,3,3.2,Yes,Service Reliability Issues
CUST-10587,Female,40,No,South,One Year,15,DSL,Bank Transfer,Yes,No,No,Yes,57.89,5.66,850.38,1,3.8,No,Retained
CUST-10588,Female,63,No,West,Month-to-Month,19,DSL,Credit Card,Yes,Yes,Yes,No,67.05,3.17,1281.16,2,4.4,Yes,No Long-Term Commitment
CUST-10589,Female,51,No,Northeast,Month-to-Month,3,DSL,Bank Transfer,No,Yes,No,No,61.52,1.98,184.49,2,4.6,Yes,Moved/No Longer Needed
CUST-10590,Female,28,No,Northeast,One Year,17,Fiber Optic,Credit Card,Yes,Yes,Yes,No,92.97,5.94,1554.31,0,3.2,No,Retained
CUST-10591,Male,68,Yes,South,One Year,34,DSL,Electronic Check,No,No,No,Yes,48.77,2.87,1655.58,0,3.8,No,Retained
CUST-10592,Female,59,No,South,Month-to-Month,16,Fiber Optic,Electronic Check,No,Yes,No,No,98.29,1.65,1562.84,1,4.0,No,Retained
CUST-10593,Female,50,No,Northeast,One Year,22,Fiber Optic,Bank Transfer,Yes,Yes,Yes,No,82.13,7.29,1810.81,1,3.6,No,Retained
CUST-10594,Male,39,No,West,One Year,12,DSL,Bank Transfer,Yes,No,Yes,No,63.85,2.07,740.01,1,4.3,No,Retained
CUST-10595,Female,29,No,West,One Year,18,DSL,Bank Transfer,No,No,No,No,40.13,8.71,677.66,5,3.5,Yes,Moved/No Longer Needed
CUST-10596,Male,37,No,Northeast,One Year,7,None,Electronic Check,Yes,Yes,Yes,No,53.66,5.61,374.18,1,4.6,No,Retained
CUST-10597,Female,57,No,South,One Year,9,Fiber Optic,Mailed Check,Yes,No,Yes,Yes,77.51,8.88,757.62,1,3.8,Yes,Competitor Offer
CUST-10598,Female,68,Yes,Midwest,Month-to-Month,10,DSL,Electronic Check,Yes,No,No,No,58.56,1.42,588.48,1,2.8,No,Retained
CUST-10599,Female,64,No,South,Month-to-Month,7,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,106.0,0.62,730.39,1,3.3,Yes,Competitor Offer
CUST-10600,Female,35,No,West,Month-to-Month,24,Fiber Optic,Mailed Check,Yes,Yes,No,No,87.64,2.76,2129.75,3,2.5,Yes,Price Too High
CUST-10601,Female,26,No,Northeast,Month-to-Month,17,DSL,Electronic Check,Yes,Yes,No,Yes,65.83,3.84,1113.57,1,4.4,No,Retained
CUST-10602,Female,44,No,West,One Year,11,DSL,Bank Transfer,No,Yes,Yes,No,67.27,4.53,805.35,1,5.0,No,Retained
CUST-10603,Female,18,No,Northeast,Month-to-Month,19,DSL,Electronic Check,Yes,Yes,No,No,77.19,2.47,1466.47,0,5.0,Yes,Competitor Offer
CUST-10604,Female,47,No,West,Month-to-Month,5,Fiber Optic,Credit Card,Yes,Yes,No,Yes,107.16,2.21,560.32,4,3.4,Yes,Service Reliability Issues
CUST-10605,Female,40,No,West,Month-to-Month,10,DSL,Mailed Check,No,No,No,Yes,69.14,0.35,664.99,3,2.5,Yes,No Long-Term Commitment
CUST-10606,Female,35,No,South,Month-to-Month,9,Fiber Optic,Electronic Check,No,No,No,No,81.8,2.92,753.81,2,4.6,No,Retained
CUST-10607,Female,20,No,West,Month-to-Month,27,DSL,Bank Transfer,No,No,No,Yes,71.55,2.41,1941.48,2,3.8,No,Retained
CUST-10608,Female,49,No,West,One Year,18,Fiber Optic,Electronic Check,Yes,Yes,No,Yes,103.72,6.58,1864.98,2,2.5,Yes,Poor Support Experience
CUST-10609,Male,35,No,South,Month-to-Month,19,Fiber Optic,Credit Card,No,No,Yes,Yes,63.24,3.6,1184.0,2,4.2,Yes,Moved/No Longer Needed
CUST-10610,Female,26,No,West,One Year,26,DSL,Electronic Check,Yes,No,Yes,No,71.24,5.02,1829.91,0,3.8,No,Retained
CUST-10611,Male,18,No,West,Two Year,35,None,Electronic Check,Yes,No,No,No,43.4,12.86,1528.88,0,2.4,No,Retained
CUST-10612,Male,42,No,Midwest,Month-to-Month,6,Fiber Optic,Electronic Check,Yes,No,Yes,No,64.46,3.71,408.77,1,3.0,Yes,No Long-Term Commitment
CUST-10613,Female,67,Yes,Midwest,Month-to-Month,4,Fiber Optic,Electronic Check,Yes,No,No,No,62.78,3.96,246.67,1,3.7,Yes,No Long-Term Commitment
CUST-10614,Male,65,Yes,Midwest,Month-to-Month,24,DSL,Mailed Check,No,No,No,Yes,54.49,2.33,1317.81,1,3.7,Yes,Competitor Offer
CUST-10615,Male,36,No,South,One Year,40,Fiber Optic,Credit Card,Yes,Yes,Yes,No,81.99,4.94,3278.27,4,2.1,No,Retained
CUST-10616,Female,34,No,South,One Year,8,Fiber Optic,Electronic Check,No,No,No,Yes,74.22,2.62,597.21,3,3.9,No,Retained
CUST-10617,Female,49,No,Midwest,Month-to-Month,4,Fiber Optic,Credit Card,No,Yes,Yes,Yes,100.64,3.15,395.54,3,3.3,Yes,Competitor Offer
CUST-10618,Male,28,No,West,Month-to-Month,25,Fiber Optic,Electronic Check,Yes,Yes,No,Yes,104.28,0.11,2607.63,4,1.5,Yes,Competitor Offer
CUST-10619,Male,46,No,South,Two Year,48,None,Bank Transfer,Yes,Yes,No,No,58.0,7.9,2878.43,0,5.0,No,Retained
CUST-10620,Female,53,No,Northeast,Month-to-Month,8,DSL,Mailed Check,Yes,Yes,No,No,61.78,0.27,505.15,4,2.0,Yes,No Long-Term Commitment
CUST-10621,Female,59,No,Midwest,Month-to-Month,16,DSL,Credit Card,Yes,Yes,No,Yes,65.88,2.92,1076.67,1,3.4,No,Retained
CUST-10622,Female,41,No,West,Two Year,65,None,Bank Transfer,Yes,Yes,Yes,No,68.29,6.18,4454.18,2,3.8,No,Retained
CUST-10623,Female,39,No,South,One Year,40,Fiber Optic,Credit Card,No,Yes,No,Yes,95.45,6.2,3808.8,0,3.3,No,Retained
CUST-10624,Male,30,No,Midwest,Two Year,42,Fiber Optic,Electronic Check,Yes,No,No,Yes,72.41,12.75,3086.51,1,4.9,No,Retained
CUST-10625,Female,30,No,West,One Year,30,Fiber Optic,Bank Transfer,Yes,Yes,No,No,88.42,5.61,2642.41,2,3.0,No,Retained
CUST-10626,Female,39,No,Midwest,One Year,45,Fiber Optic,Credit Card,No,No,No,No,69.51,8.11,3164.88,1,3.0,No,Retained
CUST-10627,Male,47,No,Midwest,Month-to-Month,13,Fiber Optic,Credit Card,Yes,Yes,No,No,93.3,1.06,1201.2,4,3.1,Yes,Competitor Offer
CUST-10628,Female,55,No,Northeast,One Year,9,None,Bank Transfer,No,No,No,No,33.19,2.29,265.11,2,1.2,No,Retained
CUST-10629,Female,31,No,West,Two Year,57,DSL,Credit Card,Yes,No,No,No,56.84,10.11,3252.67,1,4.2,No,Retained
CUST-10630,Male,63,No,South,One Year,19,Fiber Optic,Mailed Check,Yes,No,Yes,Yes,67.74,4.42,1248.4,1,4.8,No,Retained
CUST-10631,Male,38,No,Midwest,Month-to-Month,13,DSL,Bank Transfer,Yes,No,No,No,50.42,2.57,674.21,0,2.2,No,Retained
CUST-10632,Female,42,No,Midwest,Month-to-Month,27,DSL,Credit Card,Yes,Yes,No,No,63.19,1.08,1664.33,3,2.9,No,Retained
CUST-10633,Male,32,No,Midwest,Month-to-Month,6,None,Credit Card,Yes,No,No,Yes,38.25,3.18,218.33,2,2.2,Yes,Competitor Offer
CUST-10634,Female,18,No,South,Month-to-Month,17,DSL,Electronic Check,No,No,Yes,No,55.37,0.92,891.18,0,4.0,No,Retained
CUST-10635,Female,54,No,South,Month-to-Month,4,DSL,Mailed Check,Yes,No,No,No,53.26,0.64,311.89,5,4.5,Yes,Poor Support Experience
CUST-10636,Male,52,No,Northeast,One Year,45,DSL,Bank Transfer,No,No,Yes,Yes,52.15,4.89,2288.86,1,3.9,No,Retained
CUST-10637,Female,38,No,Midwest,One Year,40,DSL,Electronic Check,Yes,Yes,No,No,74.35,5.38,2974.34,0,3.8,Yes,Moved/No Longer Needed
CUST-10638,Female,43,No,Northeast,Month-to-Month,17,DSL,Electronic Check,Yes,No,No,No,58.58,0.73,1035.88,2,1.2,Yes,Poor Support Experience
CUST-10639,Female,49,No,Midwest,One Year,46,Fiber Optic,Credit Card,Yes,Yes,No,Yes,67.05,8.82,3120.57,2,2.6,Yes,Poor Support Experience
CUST-10640,Female,20,No,Midwest,Month-to-Month,2,Fiber Optic,Electronic Check,No,No,No,Yes,69.57,3.35,168.94,1,3.6,No,Retained
CUST-10641,Female,35,No,Midwest,Month-to-Month,25,DSL,Electronic Check,Yes,Yes,Yes,Yes,86.27,3.11,2145.65,2,3.2,No,Retained
CUST-10642,Female,53,No,Northeast,Month-to-Month,13,Fiber Optic,Credit Card,Yes,No,Yes,No,75.48,1.31,1028.53,1,4.0,Yes,Service Reliability Issues
CUST-10643,Female,24,No,West,Month-to-Month,20,Fiber Optic,Electronic Check,No,Yes,No,No,77.55,2.63,1582.97,2,4.1,No,Retained
CUST-10644,Female,46,No,Midwest,Month-to-Month,2,DSL,Credit Card,Yes,Yes,Yes,No,77.71,0.5,162.85,1,3.0,No,Retained
CUST-10645,Male,23,No,South,Month-to-Month,20,Fiber Optic,Electronic Check,No,No,No,Yes,84.37,2.03,1695.82,3,3.3,Yes,Poor Support Experience
CUST-10646,Male,49,No,West,Month-to-Month,28,DSL,Electronic Check,Yes,No,Yes,Yes,55.72,0.07,1549.52,2,3.1,Yes,No Long-Term Commitment
CUST-10647,Male,42,No,Midwest,One Year,48,DSL,Bank Transfer,No,No,No,Yes,66.6,8.27,3164.96,0,3.2,No,Retained
CUST-10648,Male,19,No,South,Month-to-Month,27,None,Credit Card,No,Yes,No,No,40.28,0.3,1130.86,4,2.3,No,Retained
CUST-10649,Female,58,No,South,One Year,31,DSL,Electronic Check,No,Yes,Yes,No,76.11,3.39,2405.34,1,4.2,No,Retained
CUST-10650,Female,32,No,South,One Year,27,Fiber Optic,Electronic Check,Yes,No,Yes,No,78.05,5.47,2076.41,3,1.2,Yes,Poor Support Experience
CUST-10651,Male,31,No,South,One Year,48,DSL,Credit Card,Yes,No,No,Yes,54.73,8.3,2621.66,0,2.5,No,Retained
CUST-10652,Male,45,No,South,Two Year,66,DSL,Electronic Check,No,No,No,No,41.0,14.08,2700.98,0,5.0,No,Retained
CUST-10653,Male,58,No,West,Month-to-Month,3,None,Electronic Check,Yes,Yes,No,No,45.89,1.45,136.53,1,3.2,Yes,No Long-Term Commitment
CUST-10654,Female,28,No,Northeast,Month-to-Month,3,Fiber Optic,Electronic Check,Yes,No,No,Yes,98.42,3.03,297.51,1,4.6,Yes,Price Too High
CUST-10655,Female,43,No,West,Two Year,71,Fiber Optic,Bank Transfer,No,Yes,No,No,67.66,5.58,4837.0,1,3.7,No,Retained
CUST-10656,Female,48,No,South,Month-to-Month,26,None,Bank Transfer,Yes,No,Yes,Yes,69.27,2.86,1774.87,3,2.8,Yes,No Long-Term Commitment
CUST-10657,Female,52,No,South,One Year,17,Fiber Optic,Bank Transfer,Yes,No,No,Yes,75.08,4.82,1246.74,1,4.3,No,Retained
CUST-10658,Male,44,No,Midwest,One Year,29,DSL,Bank Transfer,Yes,Yes,Yes,Yes,77.93,8.77,2303.25,0,4.1,No,Retained
CUST-10659,Male,37,No,West,One Year,10,Fiber Optic,Bank Transfer,Yes,No,Yes,No,65.57,6.28,639.51,3,3.1,No,Retained
CUST-10660,Female,30,No,Northeast,Two Year,31,Fiber Optic,Credit Card,Yes,No,No,Yes,67.36,7.4,2043.95,1,3.7,No,Retained
CUST-10661,Male,43,No,Midwest,Two Year,50,Fiber Optic,Credit Card,Yes,Yes,Yes,Yes,86.36,9.07,4301.02,2,3.5,No,Retained
CUST-10662,Male,27,No,Midwest,One Year,44,Fiber Optic,Electronic Check,Yes,Yes,Yes,Yes,82.53,6.69,3619.77,3,2.7,No,Retained
CUST-10663,Female,18,No,South,Month-to-Month,13,DSL,Credit Card,No,Yes,Yes,No,74.63,2.43,1024.61,0,3.6,No,Retained
CUST-10664,Female,48,No,Midwest,Two Year,52,None,Bank Transfer,No,No,No,No,28.18,14.93,1497.73,1,3.0,No,Retained
CUST-10665,Female,55,No,South,Month-to-Month,25,Fiber Optic,Credit Card,Yes,Yes,No,No,105.85,3.96,2686.41,2,2.2,Yes,Service Reliability Issues
CUST-10666,Female,18,No,Northeast,Month-to-Month,21,DSL,Electronic Check,Yes,Yes,No,Yes,62.77,1.94,1346.87,0,5.0,Yes,Moved/No Longer Needed
CUST-10667,Female,28,No,Midwest,Two Year,56,Fiber Optic,Electronic Check,No,No,No,Yes,78.67,5.48,4438.64,2,2.8,No,Retained
CUST-10668,Female,51,No,West,Month-to-Month,12,DSL,Credit Card,Yes,No,No,Yes,67.19,2.58,782.2,2,4.3,No,Retained
CUST-10669,Female,71,Yes,South,Month-to-Month,13,Fiber Optic,Bank Transfer,Yes,No,Yes,Yes,74.47,2.22,961.16,5,2.5,No,Retained
CUST-10670,Female,42,No,South,Month-to-Month,24,None,Bank Transfer,Yes,No,No,No,45.07,2.54,1047.03,4,3.4,Yes,Competitor Offer
CUST-10671,Male,32,No,Midwest,Two Year,21,DSL,Electronic Check,Yes,No,Yes,No,53.55,13.93,1117.18,0,4.0,No,Retained
CUST-10672,Female,39,No,South,Month-to-Month,1,DSL,Bank Transfer,No,No,Yes,No,35.98,2.99,59.92,2,2.1,No,Retained
CUST-10673,Male,61,No,Midwest,One Year,45,DSL,Credit Card,Yes,No,Yes,No,69.67,7.01,3139.86,0,4.0,No,Retained
CUST-10674,Female,33,No,South,Month-to-Month,22,DSL,Bank Transfer,No,No,No,Yes,51.63,1.85,1181.76,0,4.5,No,Retained
CUST-10675,Male,31,No,Midwest,One Year,21,None,Credit Card,Yes,Yes,Yes,Yes,48.5,3.82,978.55,2,2.7,No,Retained
CUST-10676,Female,35,No,Northeast,One Year,40,DSL,Credit Card,No,No,Yes,No,72.16,4.1,2903.91,0,5.0,No,Retained
CUST-10677,Female,29,No,Midwest,Month-to-Month,3,None,Credit Card,Yes,Yes,Yes,Yes,57.75,1.83,129.56,2,4.1,Yes,No Long-Term Commitment
CUST-10678,Male,44,No,Midwest,Month-to-Month,24,DSL,Bank Transfer,Yes,Yes,Yes,Yes,95.94,0.07,2305.86,3,3.6,Yes,No Long-Term Commitment
CUST-10679,Male,65,Yes,South,Month-to-Month,5,Fiber Optic,Mailed Check,Yes,Yes,No,Yes,107.76,0.7,564.71,5,3.1,Yes,Poor Support Experience
CUST-10680,Male,47,No,South,Two Year,37,DSL,Electronic Check,Yes,Yes,No,Yes,63.66,9.39,2347.91,3,1.4,No,Retained
CUST-10681,Female,38,No,Midwest,One Year,16,Fiber Optic,Electronic Check,Yes,No,No,Yes,87.17,4.75,1414.01,3,3.5,No,Retained
CUST-10682,Female,38,No,West,Two Year,18,DSL,Mailed Check,Yes,No,Yes,No,49.28,14.94,853.45,0,5.0,No,Retained
CUST-10683,Male,20,No,West,Month-to-Month,21,DSL,Credit Card,Yes,No,Yes,No,91.84,2.09,1870.41,1,4.0,No,Retained
CUST-10684,Male,54,No,South,One Year,15,DSL,Credit Card,Yes,No,No,Yes,55.89,3.1,857.85,0,3.8,No,Retained
CUST-10685,Male,41,No,South,One Year,47,Fiber Optic,Credit Card,Yes,No,Yes,Yes,94.37,6.85,4496.43,4,1.8,No,Retained
CUST-10686,Male,39,No,South,One Year,39,Fiber Optic,Electronic Check,No,Yes,No,No,95.53,2.65,3690.81,2,2.2,Yes,Price Too High
CUST-10687,Female,80,Yes,Northeast,Two Year,14,DSL,Bank Transfer,No,No,Yes,Yes,71.5,6.89,1043.78,1,2.7,No,Retained
CUST-10688,Male,46,No,South,Month-to-Month,8,None,Bank Transfer,No,No,No,Yes,35.84,0.31,288.24,3,2.9,Yes,Competitor Offer
CUST-10689,Female,31,No,West,Month-to-Month,11,Fiber Optic,Electronic Check,No,Yes,Yes,Yes,96.32,2.88,1012.77,2,2.3,Yes,No Long-Term Commitment
CUST-10690,Female,36,No,South,One Year,12,Fiber Optic,Electronic Check,Yes,No,No,Yes,51.47,8.35,578.04,2,3.4,No,Retained
CUST-10691,Female,58,No,Midwest,One Year,7,DSL,Bank Transfer,Yes,Yes,No,No,71.06,4.86,497.97,0,4.2,No,Retained
CUST-10692,Female,44,No,West,One Year,11,DSL,Electronic Check,Yes,Yes,No,No,70.16,7.93,757.6,0,2.6,Yes,Competitor Offer
CUST-10693,Female,22,No,Northeast,Month-to-Month,9,Fiber Optic,Bank Transfer,No,Yes,Yes,Yes,101.63,0.95,868.72,2,2.5,Yes,No Long-Term Commitment
CUST-10694,Female,55,No,Northeast,Month-to-Month,20,Fiber Optic,Electronic Check,No,Yes,No,Yes,57.0,2.27,1080.71,1,3.3,No,Retained
CUST-10695,Male,33,No,West,Month-to-Month,25,Fiber Optic,Credit Card,Yes,No,No,Yes,64.58,3.34,1584.86,2,3.0,Yes,No Long-Term Commitment
CUST-10696,Female,68,Yes,Northeast,Month-to-Month,2,None,Mailed Check,Yes,No,Yes,Yes,41.7,0.77,90.18,0,4.0,Yes,Moved/No Longer Needed
CUST-10697,Male,57,No,Northeast,One Year,21,Fiber Optic,Bank Transfer,Yes,Yes,Yes,No,89.71,8.92,1883.69,2,3.2,No,Retained
CUST-10698,Female,36,No,Northeast,One Year,30,Fiber Optic,Credit Card,Yes,No,No,No,74.13,6.72,2206.36,4,2.7,No,Retained
CUST-10699,Female,60,No,Northeast,Month-to-Month,12,Fiber Optic,Bank Transfer,Yes,No,Yes,No,77.98,3.68,942.83,4,2.5,No,Retained
CUST-10700,Male,43,No,South,Month-to-Month,7,Fiber Optic,Electronic Check,Yes,Yes,No,No,95.31,0.32,703.57,1,3.4,Yes,Service Reliability Issues
CUST-10701,Female,54,No,West,Month-to-Month,7,DSL,Electronic Check,No,Yes,Yes,No,64.25,3.66,463.54,4,4.2,Yes,Competitor Offer
CUST-10702,Female,49,No,South,Month-to-Month,17,Fiber Optic,Mailed Check,Yes,No,No,No,81.69,1.96,1384.48,1,2.6,Yes,Competitor Offer
CUST-10703,Female,30,No,South,One Year,16,Fiber Optic,Bank Transfer,No,No,Yes,Yes,87.26,7.86,1428.64,4,3.6,No,Retained
CUST-10704,Female,33,No,Northeast,Two Year,17,Fiber Optic,Credit Card,No,No,No,Yes,77.24,10.74,1279.49,1,2.4,No,Retained
CUST-10705,Male,56,No,West,Month-to-Month,29,Fiber Optic,Electronic Check,No,Yes,Yes,No,89.14,3.96,2577.19,2,3.4,Yes,Price Too High
CUST-10706,Female,37,No,Midwest,One Year,28,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,107.01,3.57,2989.24,1,4.2,Yes,Price Too High
CUST-10707,Male,36,No,Northeast,Two Year,38,DSL,Electronic Check,Yes,Yes,Yes,No,78.14,7.98,2926.03,0,2.9,No,Retained
CUST-10708,Female,29,No,Northeast,Two Year,57,DSL,Credit Card,Yes,Yes,No,No,56.26,6.83,3192.12,3,3.5,Yes,Poor Support Experience
CUST-10709,Male,48,No,Northeast,Month-to-Month,6,None,Bank Transfer,Yes,No,Yes,No,46.96,2.12,209.14,3,2.4,No,Retained
